,eventDate,year,month,day,habitat,countryCode,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,hasCoordinate,species,iucnRedListCategory,substrate,latitude,longitude,coorUncert,observationID,region,district,filename,category_id,metaSubstrate,poisonous,elevation,landcover,biogeographicalRegion,filepath,label,is_augmented
4655,2017-09-09,2017,9.0,9.0,Deciduous woodland,DK,Inocybe phaeoleuca Kühner,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,phaeoleuca,True,Inocybe phaeoleuca,NE,soil,55.790473,12.399084,50.0,2238507848,Hovedstaden,Furesø,5-2238507848.JPG,1136,jord,0,66.0,5.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/5-2238507848.JPG,0,False
4656,2017-08-12,2017,8.0,12.0,park/churchyard,DK,Amanita calida Plaza & Illescas,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,calida,True,Amanita calida,NE,soil,55.770336,12.455463,5.0,3324319301,Hovedstaden,Gladsaxe,1-3324319301.JPG,48,jord,0,117.0,1.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-3324319301.JPG,0,False
4657,2013-06-24,2013,6.0,24.0,Deciduous woodland,DK,Pluteus granulatus Bres.,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,granulatus,True,Pluteus plautus,NE,soil,55.57359,11.90152,50.0,2238212537,Sjælland,Lejre,1-2238212537.JPG,1755,jord,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-2238212537.JPG,0,False
4658,2014-10-09,2014,10.0,9.0,natural grassland,DK,Inocybe giacomi O.K.Mill.,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,giacomi,True,Inocybe giacomi,NE,soil,55.826593,11.43623,40.0,2238393027,Sjælland,Odsherred,1-2238393027.JPG,1119,jord,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-2238393027.JPG,0,False
4659,2018-05-31,2018,5.0,31.0,gravel or clay pit,DK,Microbotryum tragopogonis-pratensis (Pers.) R.Bauer & Oberw.,Fungi,Basidiomycota,Microbotryomycetes,Microbotryales,Microbotryaceae,Microbotryum,tragopogonis-pratensis,True,Microbotryum tragopogonis-pratensis,NE,"living stems of herbs, grass etc",56.307015,10.774601,75.0,2238549424,Midtjylland,Syddjurs,2-2238549424.JPG,1412,plant material,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/2-2238549424.JPG,13,False
4660,2019-07-20,2019,7.0,20.0,roadside,DK,Ascochyta taraxaci (Hollós) Grove,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Ascochyta,taraxaci,True,Ascochyta taraxaci,NE,living leaves,55.563149,11.915285,10.0,2285836410,Sjælland,Lejre,0-2285836410.JPG,135,plant material,0,0.0,11.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2285836410.JPG,5,False
4661,2009-09-30,2009,9.0,30.0,coniferous woodland/plantation,DK,Melanoleuca rasilis (Fr.) Singer,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Melanoleuca,rasilis,True,Melanoleuca rasilis,NE,soil,56.13297,9.6481,50.0,2238363024,Midtjylland,Silkeborg,0-2238363024.JPG,1389,jord,0,25.0,12.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2238363024.JPG,0,False
4662,2021-02-14,2021,2.0,14.0,Mixed woodland (with coniferous and deciduous trees),DK,"Fuligo luteonitens L.G.Krieglst. & Nowotny, 1995",Protozoa,Mycetozoa,Myxomycetes,Physarales,Physaraceae,Fuligo,luteonitens,True,Fuligo luteonitens,NE,dead wood (including bark),54.789643,12.082029,5.0,3039829303,Sjælland,Guldborgsund,3-3039829303.JPG,877,wood,0,118.0,5.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/3-3039829303.JPG,15,False
4663,2019-10-07,2019,10.0,7.0,coniferous woodland/plantation,DK,Melanospora caprina (Fr.) Sacc.,Fungi,Ascomycota,Sordariomycetes,Melanosporales,Ceratostomataceae,Melanospora,caprina,True,Melanospora caprina,NE,soil,57.11767,9.386492,14.0,2425492803,Nordjylland,Jammerbugt,1-2425492803.JPG,1393,jord,0,82.0,5.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-2425492803.JPG,20,False
4664,2019-09-23,2019,9.0,23.0,park/churchyard,DK,Erysiphe flexuosa (Peck) U.Braun & S.Takam.,Fungi,Ascomycota,Leotiomycetes,Helotiales,Erysiphaceae,Erysiphe,flexuosa,True,Erysiphe flexuosa,NE,living leaves,55.683996,12.581801,50.0,2446760894,Hovedstaden,København,2-2446760894.JPG,828,plant material,0,113.0,1.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/2-2446760894.JPG,12,False
4665,2019-07-23,2019,7.0,23.0,Unmanaged coniferous woodland,NO,Hygrophorus erubescens (Fr.) Fr.,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrophorus,erubescens,True,Hygrophorus erubescens,NE,soil,60.437808,10.554557,50.0,2382315142,Oppland,Gran,2-2382315142.JPG,1047,jord,0,409.0,8.0,boreal,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/2-2382315142.JPG,0,False
4666,1993-08-12,1993,8.0,12.0,Deciduous woodland,DK,Peziza pudicella Korf,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,pudicella,True,Peziza pudicella,NE,soil,55.777925,12.494081,75.0,2237857859,Hovedstaden,Lyngby-Taarbæk,0-2237857859.JPG,1631,jord,0,81.0,5.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2237857859.JPG,18,False
4667,2021-08-07,2021,8.0,7.0,Unmanaged deciduous woodland,DK,Mycogone rosea Link,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Mycogone,rosea,True,Mycogone rosea,NE,fungi,56.03019,12.019628,75.0,3332297344,Hovedstaden,Gribskov,0-3332297344.JPG,1469,fungi and mycetozoans,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-3332297344.JPG,20,False
4668,2017-11-15,2017,11.0,15.0,Deciduous woodland,DK,Crocicreas dolosellum (P.Karst.) S.E.Carp.,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Cyathicula,dolosellum,True,Cyathicula dolosella,NE,leaf or needle litter,55.953261,12.145111,50.0,2238530266,Hovedstaden,Hillerød,4-2238530266.JPG,599,plant material,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/4-2238530266.JPG,12,False
4669,2021-06-12,2021,6.0,12.0,park/churchyard,DK,Hypomyces tulasneanus Plowr.,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Sepedonium,tulasneanus,True,Sepedonium tulasneanum,NE,fungi,55.391389,10.374722,15.0,3305976301,Syddanmark,Odense,0-3305976301.JPG,1093,fungi and mycetozoans,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-3305976301.JPG,20,False
4670,2018-09-22,2018,9.0,22.0,Deciduous woodland,DK,Rubroboletus rhodoxanthus (Krombh.) Kuan Zhao & Zhu L.Yang,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Rubroboletus,rhodoxanthus,True,Rubroboletus rhodoxanthus,NT,soil,54.836053,9.440881,15.0,2238563878,Syddanmark,Aabenraa,2-2238563878.JPG,1994,jord,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/2-2238563878.JPG,0,False
4671,2019-11-07,2019,11.0,7.0,Unmanaged deciduous woodland,GR,Butyriboletus regius (Krombh.) D.Arora & J.L.Frank,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Butyriboletus,regius,True,Butyriboletus regius,NE,soil,39.819414,21.935278,50.0,2449443280,Thessaly and Central Greece,Thessaly,0-2449443280.JPG,215,jord,0,562.0,4.0,mediterranean,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2449443280.JPG,0,False
4672,2019-07-20,2019,7.0,20.0,coniferous woodland/plantation,DK,Mytilinidion decipiens (P.Karst.) Sacc.,Fungi,Ascomycota,Dothideomycetes,Mytilinidiales,Mytilinidiaceae,Mytilinidion,decipiens,True,Mytilinidion decipiens,NE,leaf or needle litter,55.55761,11.915725,25.0,2285836261,Sjælland,Lejre,0-2285836261.JPG,1484,plant material,0,1.0,11.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2285836261.JPG,5,False
4673,2020-03-03,2020,3.0,3.0,Forest bog,DK,"Stylonectria wegeliniana (Rehm) Gräfenhan, Voglmayr & Jaklitsch",Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Stylonectria,wegeliniana,True,Stylonectria wegeliniana,NE,fungi,55.64738,11.925244,10.0,2989715308,Sjælland,Lejre,0-2989715308.JPG,2169,fungi and mycetozoans,0,0.0,8.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2989715308.JPG,20,False
4674,2020-11-03,2020,11.0,3.0,Deciduous woodland,DK,"Diderma chondrioderma (de Bary & Rostaf.) G.Lister, 1925",Protozoa,Mycetozoa,Myxomycetes,Physarales,Didymiaceae,Diderma,chondrioderma,True,Diderma chondrioderma,NE,mosses,55.757365,9.140532,5.0,3113026302,Syddanmark,Vejle,2-3113026302.JPG,689,mosses,0,0.0,17.0,atlantic,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/2-3113026302.JPG,15,False
4675,2014-09-20,2014,9.0,20.0,Thorny scrubland,DK,Hemimycena substellata (Kühner) Antonín & Noordel.,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Hemimycena,substellata,True,Hemimycena substellata,NE,mosses,56.823846,9.800212,40.0,2238386842,Nordjylland,Rebild,1-2238386842.JPG,998,mosses,0,50.0,12.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-2238386842.JPG,0,False
4676,2021-08-10,2021,8.0,10.0,Mixed woodland (with coniferous and deciduous trees),DK,Puccinia calcitrapae DC.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,calcitrapae,True,Puccinia calcitrapae,NE,living leaves,55.090612,10.527404,10.0,3334597327,Syddanmark,Svendborg,2-3334597327.JPG,1875,plant material,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/2-3334597327.JPG,19,False
4677,2012-06-07,2012,6.0,7.0,Mixed woodland (with coniferous and deciduous trees),DK,Mollisia palustris (P.Karst.) P.Karst.,Fungi,Ascomycota,Leotiomycetes,Helotiales,Mollisiaceae,Mollisia,palustris,True,Mollisia palustris,NE,"stems of herbs, grass etc",55.59976,11.99338,50.0,2238145623,Sjælland,Lejre,1-2238145623.JPG,1430,plant material,0,10.0,10.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-2238145623.JPG,12,False
4678,2018-10-12,2018,10.0,12.0,Unmanaged deciduous woodland,DK,Cortinarius fragrantior Gaugué,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,fragrantior,True,Cortinarius fragrantior,NE,soil,57.203218,10.295393,10.0,3126944301,Nordjylland,Brønderslev,2-3126944301.JPG,493,jord,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/2-3126944301.JPG,0,False
4679,2018-02-22,2018,2.0,22.0,Deciduous woodland,DK,Chaetomium globosum Kunze,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,globosum,True,Chaetomium globosum,NE,faeces,56.010007,12.294191,25.0,2238538564,Hovedstaden,Gribskov,6-2238538564.JPG,304,animals,0,12.0,9.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/6-2238538564.JPG,20,False
4680,2021-09-22,2021,9.0,22.0,park/churchyard,DK,"Lepiota coloratipes Vizzini, J.F.Liang, Jančovič. & Zhu L.Yang",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota,coloratipes,True,Lepiota coloratipes,NE,soil,55.713988,12.544495,11.0,3358358384,Hovedstaden,København,0-3358358384.JPG,1246,jord,0,44.0,8.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-3358358384.JPG,0,False
4681,2021-04-25,2021,4.0,25.0,park/churchyard,DK,Unguiculariopsis thallophila (P.Karst.) W.Y.Zhuang,Fungi,Ascomycota,Leotiomycetes,Helotiales,Cordieritidaceae,Unguiculariopsis,thallophila,True,Unguiculariopsis thallophila,NE,lichens,56.188129,10.194162,50.0,3091022337,Midtjylland,Århus,0-3091022337.JPG,2352,fungi and mycetozoans,0,9.0,9.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-3091022337.JPG,12,False
4682,2020-04-12,2020,4.0,12.0,other habitat,DK,"Aureobasidium melanogenum (Herm.-Nijh.) Zalar, Gostinčar & Gunde-Cim.",Fungi,Ascomycota,Dothideomycetes,Dothideales,Saccotheciaceae,Aureobasidium,melanogenum,True,Aureobasidium melanogenum,NE,other substrate,55.958625,11.785406,15.0,2608811945,Sjælland,Odsherred,3-2608811945.JPG,159,other substrate,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/3-2608811945.JPG,5,False
4683,2019-10-13,2019,10.0,13.0,dune,DK,"Tolypocladium capitatum (Holmsk.) C.A.Quandt, Kepler & Spatafora",Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Tolypocladium,capitatum,True,Tolypocladium capitatum,NE,soil,57.702175,10.487795,50.0,2460546922,Nordjylland,Frederikshavn,0-2460546922.JPG,2215,jord,0,31.0,12.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2460546922.JPG,20,False
4684,2014-10-06,2014,10.0,6.0,Deciduous woodland,DK,"Tolypocladium longisegmentatum (Ginns) C.A.Quandt, Kepler & Spatafora",Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Tolypocladium,longisegmentatum,True,Tolypocladium longisegmentatum,NE,fungi,56.01617,12.53029,50.0,2238391655,Hovedstaden,Helsingør,0-2238391655.JPG,2216,fungi and mycetozoans,0,108.0,5.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2238391655.JPG,20,False
4685,2019-02-10,2019,2.0,10.0,hedgerow,DK,Agyriella nitida Lib. ex Sacc.,Fungi,Ascomycota,Lecanoromycetes,Ostropales,Stictidaceae,Agyriella,nitida,True,Agyriella nitida,NE,dead wood (including bark),56.027317,9.507192,15.0,3412506301,Midtjylland,Silkeborg,4-3412506301.JPG,25,wood,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/4-3412506301.JPG,11,False
4686,2020-07-05,2020,7.0,5.0,Deciduous woodland,DK,Pseudohelotium sordidulum (P.Karst.) Huhtinen,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Pseudohelotium,sordidulum,True,Pseudohelotium sordidulum,NE,dead wood (including bark),55.270864,12.084983,25.0,2812989321,Sjælland,Faxe,1-2812989321.JPG,1838,wood,0,28.0,8.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-2812989321.JPG,12,False
4687,2010-09-16,2010,9.0,16.0,Deciduous woodland,DK,Infundibulicybe catinus (Fr.) Harmaja,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Clitocybe,catinus,True,Clitocybe catinus,NE,soil,56.28225,10.4589,50.0,2237922192,Midtjylland,Syddjurs,0-2237922192.JPG,1108,jord,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2237922192.JPG,0,False
4688,2012-09-29,2012,9.0,29.0,natural grassland,DK,Pluteus olivaceus P.D.Orton,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,olivaceus,True,Pluteus cinereofuscus,NE,soil,54.84069,10.77804,100.0,2238170721,Syddanmark,Langeland,0-2238170721.JPG,1760,jord,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2238170721.JPG,0,False
4689,2020-03-02,2020,3.0,2.0,coniferous woodland/plantation,DK,"Licea parasitica (Zukal) G.W.Martin, 1942",Protozoa,Mycetozoa,Myxomycetes,Cribrariales,Liceaceae,Licea,parasitica,True,Licea parasitica,NE,dead wood (including bark),55.950688,11.712994,75.0,3018976311,Sjælland,Odsherred,0-3018976311.JPG,1300,wood,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-3018976311.JPG,15,False
4690,2011-08-23,2011,8.0,23.0,garden,DK,Conocybe fuscimarginata (Murrill) Singer,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,fuscimarginata,True,Conocybe fuscimarginata,NE,soil,55.0669,12.10609,2.0,2237972364,Sjælland,Vordingborg,2-2237972364.JPG,398,jord,0,76.0,5.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/2-2237972364.JPG,0,False
4691,2011-08-30,2011,8.0,30.0,park/churchyard,DK,Russula stenotricha Romagn.,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,stenotricha,True,Russula stenotricha,NE,soil,55.66842,12.52499,10.0,2238051692,Hovedstaden,Frederiksberg,0-2238051692.JPG,2023,jord,0,14.0,1.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2238051692.JPG,0,False
4692,2021-08-11,2021,8.0,11.0,park/churchyard,DK,Erysiphe magnifica (U.Braun) U.Braun & S.Takam.,Fungi,Ascomycota,Leotiomycetes,Helotiales,Erysiphaceae,Erysiphe,magnifica,True,Erysiphe magnifica,NE,living leaves,55.748825,12.582814,15.0,3334607348,Hovedstaden,Gentofte,4-3334607348.JPG,834,plant material,0,61.0,8.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/4-3334607348.JPG,12,False
4693,2021-01-25,2021,1.0,25.0,Deciduous woodland,DK,Aleurodiscus aurantius (Pers.) J.Schröt.,Fungi,Basidiomycota,Agaricomycetes,Russulales,Stereaceae,Aleurodiscus,aurantius,True,Aleurodiscus aurantius,NE,"dead stems of herbs, grass etc",55.677246,11.849442,75.0,3027635332,Sjælland,Lejre,0-3027635332.JPG,35,plant material,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-3027635332.JPG,0,False
4694,2018-09-22,2018,9.0,22.0,coniferous woodland/plantation,DK,"Hygrophorus exiguus E.Larss., E.Campo & M.Carbone",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrophorus,exiguus,True,Hygrophorus exiguus,NE,soil,57.026053,8.491277,25.0,2238564248,Nordjylland,Thisted,0-2238564248.JPG,1048,jord,0,56.0,14.0,atlantic,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2238564248.JPG,0,False
4695,2016-02-16,2016,2.0,16.0,Mixed woodland (with coniferous and deciduous trees),DK,Usnea glabrescens (Nyl. ex Vain.) Vain.,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Usnea,glabrescens,True,Usnea glabrescens,NE,bark of living trees,56.169641,10.131496,75.0,2237856563,Midtjylland,Århus,1-2237856563.JPG,2374,wood,0,36.0,12.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-2237856563.JPG,11,False
4696,2020-10-09,2020,10.0,9.0,Mixed woodland (with coniferous and deciduous trees),DK,Diachea leucopoda (Bull.) Rostaf.,Protozoa,Mycetozoa,Myxomycetes,Physarales,Didymiaceae,Diachea,leucopoda,True,Diachea leucopodia,NE,"dead stems of herbs, grass etc",55.040959,10.542824,75.0,2989723323,Syddanmark,Svendborg,1-2989723323.JPG,675,plant material,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-2989723323.JPG,15,False
4697,2021-03-18,2021,3.0,18.0,bog,DK,Calicium abietinum Pers.,Fungi,Ascomycota,Lecanoromycetes,Caliciales,Caliciaceae,Calicium,abietinum,True,Calicium abietinum,NE,dead wood (including bark),55.998267,12.316592,5.0,3061956305,Hovedstaden,Hillerød,1-3061956305.JPG,221,wood,0,18.0,12.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-3061956305.JPG,11,False
4698,2019-10-23,2019,10.0,23.0,roadside,DK,Ochrolechia turneri (Sm.) Hasselrot,Fungi,Ascomycota,Lecanoromycetes,Pertusariales,Ochrolechiaceae,Ochrolechia,turneri,True,Ochrolechia turneri,NE,bark of living trees,55.902431,11.665451,5.0,2458347896,Sjælland,Odsherred,0-2458347896.JPG,1520,wood,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2458347896.JPG,11,False
4699,2017-10-01,2017,10.0,1.0,Deciduous woodland,DK,Lepiota cingulum Kelderman,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota,cingulum,True,Lepiota cingulum,NE,soil,54.970908,12.51069,10.0,2238517780,Sjælland,Vordingborg,0-2238517780.JPG,1245,jord,0,63.0,10.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2238517780.JPG,0,False
4700,2021-06-14,2021,6.0,14.0,heath,DK,Micarea leprosula (Th.Fr.) Coppins & A.Fletcher,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Byssolomataceae,Micarea,leprosula,True,Micarea leprosula,NE,soil,56.371127,9.176863,5.0,3380894333,Midtjylland,Viborg,0-3380894333.JPG,1404,jord,0,0.0,9.0,atlantic,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-3380894333.JPG,11,False
4701,2021-07-23,2021,7.0,23.0,Mixed woodland (with coniferous and deciduous trees),DK,Puccinia sonchina P.Syd. & Syd.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,sonchina,True,Puccinia sonchina,NE,living leaves,55.090895,10.52483,25.0,3329731303,Syddanmark,Svendborg,4-3329731303.JPG,1894,plant material,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/4-3329731303.JPG,19,False
4702,2020-12-30,2020,12.0,30.0,natural grassland,DK,Unguiculella tityri (Velen.) Huhtinen & Spooner,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Unguiculella,tityri,True,Unguiculella tityri,NE,faeces,56.012584,11.994325,75.0,3008832339,Hovedstaden,Halsnæs,4-3008832339.JPG,2353,animals,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/4-3008832339.JPG,12,False
4703,2019-03-30,2019,3.0,30.0,Thorny scrubland,DK,Godronia callunigera (P.Karst.) P.Karst.,Fungi,Ascomycota,Leotiomycetes,Helotiales,Godroniaceae,Godronia,callunigera,True,Godronia callunigera,NE,dead wood (including bark),56.076081,12.407076,25.0,2237860834,Hovedstaden,Gribskov,5-2237860834.JPG,928,wood,0,24.0,12.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/5-2237860834.JPG,12,False
4704,2020-11-08,2020,11.0,8.0,other habitat,DK,Orbilia aprilis Velen.,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Orbilia,aprilis,True,Orbilia aprilis,NE,dead wood (including bark),55.110095,14.90283,25.0,2984631385,Hovedstaden,Bornholm,4-2984631385.JPG,1545,wood,0,211.0,5.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/4-2984631385.JPG,16,False
4705,2020-10-10,2020,10.0,10.0,Deciduous woodland,DK,"Coprinopsis coniophora (Romagn.) Redhead, Vilgalys & Moncalvo",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,coniophora,True,Coprinopsis coniophora,NE,dead wood (including bark),54.735439,11.577712,15.0,2981235374,Sjælland,Guldborgsund,0-2981235374.JPG,419,wood,0,628.0,5.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2981235374.JPG,0,False
